dates,campaign_id,campaign_name,campaign_start_date,creative_name,ad_id,total_spent,impressions,clicks,click_through_rate,leads,platform,ad_set_name,ad_set_id,is_total_spent_outlier,is_impressions_outlier,is_clicks_outlier,is_leads_outlier,cpl,cpc,day_of_week,month,conversion_rate,campaign_duration_days,platform_month
2024-10-06,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Next_Gen_Leadership_Static_200924,120212285593960229,5.64,64.0,0.0,0.03125,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Sunday,October,0.0,15,facebook_october
2024-10-06,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Regula_VS_Tech_Static_240924,120212341312480229,15.93,391.0,0.0,0.0025575448,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Sunday,October,0.0,15,facebook_october
2024-10-06,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Any_Function_Any_Field_Static_200924,120212409322200229,12.97,151.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Sunday,October,0.0,10,facebook_october
2024-10-05,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Are_you_ready_Static_200924,120212285678680229,3.67,61.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Saturday,October,0.0,14,facebook_october
2024-10-05,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Next_Gen_Leadership_Static_200924,120212285593960229,4.25,45.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Saturday,October,0.0,14,facebook_october
2024-10-05,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Any_Function_Any_Field_Static_200924,120212409322200229,0.21,7.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Saturday,October,0.0,9,facebook_october
2024-10-04,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Regula_VS_Tech_Static_240924,120212341312480229,12.1,392.0,0.0,0.0051020408,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Friday,October,0.0,13,facebook_october
2024-10-04,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Are_you_ready_Static_200924,120212285678680229,11.07,56.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Friday,October,0.0,13,facebook_october
2024-10-03,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Regula_VS_Tech_Static_240924,120212341312480229,10.79,212.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Thursday,October,0.0,12,facebook_october
2024-10-03,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Are_you_ready_Static_200924,120212285678680229,8.33,50.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Thursday,October,0.0,12,facebook_october
2024-10-03,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Any_Function_Any_Field_Static_200924,120212285633300229,10.02,171.0,0.0,0.0058479532,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Thursday,October,0.0,12,facebook_october
2024-10-03,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Next_Gen_Leadership_Static_200924,120212285593960229,4.07,66.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Thursday,October,0.0,12,facebook_october
2024-10-03,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Any_Function_Any_Field_Static_200924,120212409322200229,33.37,381.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Thursday,October,0.0,7,facebook_october
2024-10-02,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Next_Gen_Leadership_Static_200924,120212285593960229,2.5,40.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Wednesday,October,0.0,11,facebook_october
2024-11-07,350165056,mbatech_c2_leadgen-3_061124,2024-11-06,Any_Function_Any_Field_Static-2_240924,560499806,237.79,24.0,0.0,0.0,0.0,linkedin,,,False,False,False,False,0.0,0.0,Thursday,November,0.0,1,linkedin_november
2024-10-02,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Any_Function_Any_Field_Static_200924,120212285633300229,11.85,198.0,0.0,0.0050505051,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Wednesday,October,0.0,11,facebook_october
2024-10-02,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Are_you_ready_Static_200924,120212285678680229,5.64,48.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Wednesday,October,0.0,11,facebook_october
2024-10-02,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Regula_VS_Tech_Static_240924,120212341312480229,4.33,127.0,0.0,0.0157480315,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Wednesday,October,0.0,11,facebook_october
2024-10-02,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Any_Function_Any_Field_Static_200924,120212409322200229,11.89,246.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Wednesday,October,0.0,6,facebook_october
2024-10-01,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Regula_VS_Tech_Static_240924,120212341312480229,16.98,183.0,0.0,0.005464480900000001,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Tuesday,October,0.0,10,facebook_october
2024-10-01,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Are_you_ready_Static_200924,120212285678680229,8.16,46.0,0.0,0.0217391304,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Tuesday,October,0.0,10,facebook_october
2024-10-01,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Any_Function_Any_Field_Static_200924,120212285633300229,11.4,180.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Tuesday,October,0.0,10,facebook_october
2024-10-01,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,India's_First_Tech_MBA_Static_200924,120212285739390229,19.46,161.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Tuesday,October,0.0,10,facebook_october
2024-10-01,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Transform_Ideas_Static_240924,120212341286500229,1.96,21.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Tuesday,October,0.0,10,facebook_october
2024-10-01,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Transform_Ideas_Static_240924,120212409252830229,13.42,225.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Tuesday,October,0.0,5,facebook_october
2024-10-01,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Next_Gen_Leadership_Static_200924,120212409403010229,9.24,242.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Tuesday,October,0.0,5,facebook_october
2024-09-30,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Regula_VS_Tech_Static_240924,120212341312480229,2.25,36.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Monday,September,0.0,9,facebook_september
2024-09-30,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Next_Gen_Leadership_Static_200924,120212285593960229,0.57,12.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Monday,September,0.0,9,facebook_september
2024-09-30,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,India's_First_Tech_MBA_Static_200924,120212285739390229,1.62,14.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Monday,September,0.0,9,facebook_september
2024-09-30,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Are_you_ready_Static_200924,120212285678680229,1.01,6.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Monday,September,0.0,9,facebook_september
2024-09-30,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Are_you_ready_Static_200924,120212409143940229,2.26,35.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Monday,September,0.0,4,facebook_september
2024-09-30,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Transform_Ideas_Static_240924,120212409252830229,5.48,52.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Monday,September,0.0,4,facebook_september
2024-09-30,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Regula_VS_Tech_Static_240924,120212409196250229,0.44,3.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Monday,September,0.0,4,facebook_september
2024-09-30,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Any_Function_Any_Field_Static_200924,120212409322200229,0.11,2.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Monday,September,0.0,4,facebook_september
2024-09-30,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Next_Gen_Leadership_Static_200924,120212409403010229,9.28,85.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Monday,September,0.0,4,facebook_september
2024-09-30,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,India's_First_Tech_MBA_Static_200924,120212409290100229,0.58,7.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Monday,September,0.0,4,facebook_september
2024-09-30,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,1.2_Cr_Static_200924,120212409341690229,0.0,1.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Monday,September,0.0,4,facebook_september
2024-09-29,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Regula_VS_Tech_Static_240924,120212341312480229,0.63,14.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Sunday,September,0.0,8,facebook_september
2024-09-29,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Are_you_ready_Static_200924,120212285678680229,0.27,3.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Sunday,September,0.0,8,facebook_september
2024-09-29,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Next_Gen_Leadership_Static_200924,120212285593960229,2.5,17.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Sunday,September,0.0,8,facebook_september
2024-09-29,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Are_you_ready_Static_200924,120212409143940229,3.13,20.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Sunday,September,0.0,3,facebook_september
2024-09-29,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Transform_Ideas_Static_240924,120212409252830229,3.94,64.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Sunday,September,0.0,3,facebook_september
2024-09-29,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Regula_VS_Tech_Static_240924,120212409196250229,0.35,2.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Sunday,September,0.0,3,facebook_september
2024-09-29,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Any_Function_Any_Field_Static_200924,120212409322200229,0.11,4.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Sunday,September,0.0,3,facebook_september
2024-09-29,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Next_Gen_Leadership_Static_200924,120212409403010229,2.34,30.0,0.0,0.0333333333,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Sunday,September,0.0,3,facebook_september
2024-09-29,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,India's_First_Tech_MBA_Static_200924,120212409290100229,0.3,4.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Sunday,September,0.0,3,facebook_september
2024-09-28,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Are_you_ready_Static_200924,120212285678680229,0.14,7.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Saturday,September,0.0,7,facebook_september
2024-09-28,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Any_Function_Any_Field_Static_200924,120212285633300229,14.61,111.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Saturday,September,0.0,7,facebook_september
2024-09-28,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Next_Gen_Leadership_Static_200924,120212285593960229,0.88,6.0,0.0,0.16666666670000002,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Saturday,September,0.0,7,facebook_september
2024-09-28,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,India's_First_Tech_MBA_Static_200924,120212285739390229,9.42,51.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Saturday,September,0.0,7,facebook_september
2024-09-28,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Regula_VS_Tech_Static_240924,120212341312480229,6.3,59.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Saturday,September,0.0,7,facebook_september
2024-09-28,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,1.2_Cr_Static_200924,120212409341690229,2.65,26.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Saturday,September,0.0,2,facebook_september
2024-09-28,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Regula_VS_Tech_Static_240924,120212409196250229,0.01,2.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Saturday,September,0.0,2,facebook_september
2024-09-28,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Any_Function_Any_Field_Static_200924,120212409322200229,0.01,1.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Saturday,September,0.0,2,facebook_september
2024-09-27,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Are_you_ready_Static_200924,120212285678680229,4.8,17.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Friday,September,0.0,6,facebook_september
2024-09-27,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Next_Gen_Leadership_Static_200924,120212285593960229,2.69,23.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Friday,September,0.0,6,facebook_september
2024-09-27,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Transform_Ideas_Static_240924,120212341286500229,29.27,137.0,0.0,0.0072992701000000005,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Friday,September,0.0,6,facebook_september
2024-09-27,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Any_Function_Any_Field_Static_200924,120212409322200229,18.24,250.0,0.0,0.0,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Friday,September,0.0,1,facebook_september
2024-09-26,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Next_Gen_Leadership_Static_200924,120212285593960229,3.14,26.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Thursday,September,0.0,5,facebook_september
2024-09-26,120212285593820229,mba_tech_c-2_lead_gen-2_210924,2024-09-21,Are_you_ready_Static_200924,120212285678680229,2.25,21.0,0.0,0.0,0.0,facebook,Lookalike_Hot_Warm_Token_Enrol_210924,1.2021228559391022e+17,False,False,False,False,0.0,0.0,Thursday,September,0.0,5,facebook_september
2024-09-26,120212266582340229,mbatech_c2_program_lead_gen-1_200924,2024-09-20,Are_you_ready_Static_200924,120212267617770229,0.17,6.0,0.0,0.0,0.0,facebook,Prod+Ana_Top_Token_Cities_200924,1.2021226658267022e+17,False,False,False,False,0.0,0.0,Thursday,September,0.0,6,facebook_september
2024-09-26,120212266582340229,mbatech_c2_program_lead_gen-1_200924,2024-09-20,Next_Gen_Leadership_Static_200924,120212267497030229,0.82,19.0,0.0,0.0,0.0,facebook,Prod+Ana_Top_Token_Cities_200924,1.2021226658267022e+17,False,False,False,False,0.0,0.0,Thursday,September,0.0,6,facebook_september
2024-09-26,120212266582340229,mbatech_c2_program_lead_gen-1_200924,2024-09-20,India's_First_Tech_MBA_Static_200924,120212267644900229,0.68,20.0,0.0,0.0,0.0,facebook,Prod+Ana_Top_Token_Cities_200924,1.2021226658267022e+17,False,False,False,False,0.0,0.0,Thursday,September,0.0,6,facebook_september
2024-09-26,120212266582340229,mbatech_c2_program_lead_gen-1_200924,2024-09-20,Any_Function_Any_Field_Static_200924,120212266583180229,0.06,4.0,0.0,0.0,0.0,facebook,Prod+Ana_Top_Token_Cities_200924,1.2021226658267022e+17,False,False,False,False,0.0,0.0,Thursday,September,0.0,6,facebook_september
2024-09-26,120212266582340229,mbatech_c2_program_lead_gen-1_200924,2024-09-20,Transform_Ideas_Static_240924,120212340999880229,1.03,40.0,0.0,0.0,0.0,facebook,Prod+Ana_Top_Token_Cities_200924,1.2021226658267022e+17,False,False,False,False,0.0,0.0,Thursday,September,0.0,6,facebook_september
2024-09-26,120212266582340229,mbatech_c2_program_lead_gen-1_200924,2024-09-20,1.2_Cr_Static_200924,120212267697290229,2.75,51.0,0.0,0.0,0.0,facebook,Prod+Ana_Top_Token_Cities_200924,1.2021226658267022e+17,False,False,False,False,0.0,0.0,Thursday,September,0.0,6,facebook_september
2024-09-26,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Any_Function_Any_Field_Static_200924,120212409322200229,108.71,970.0,0.0,0.0010309278,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Thursday,September,0.0,0,facebook_september
2024-09-26,120212409143760229,mba_tech_c-2_lead_gen-3_260924,2024-09-26,Next_Gen_Leadership_Static_200924,120212409403010229,120.29,1026.0,0.0,0.0009746589,0.0,facebook,Prod+Ana+Fintech_Top_Token_Cities_260924,1.2021240914386022e+17,False,False,False,False,0.0,0.0,Thursday,September,0.0,0,facebook_september
2024-09-25,120212266582340229,mbatech_c2_program_lead_gen-1_200924,2024-09-20,Any_Function_Any_Field_Static_200924,120212266583180229,10.72,111.0,0.0,0.0,0.0,facebook,Prod+Ana_Top_Token_Cities_200924,1.2021226658267022e+17,False,False,False,False,0.0,0.0,Wednesday,September,0.0,5,facebook_september
